HMA_Lat,HMA_Lng,blg_age,RFT_UPrice,kfold
22.371246,114.116594,54.0,9663,0
22.33626,114.13976,47.0,12085,0
22.314572,114.26522800000001,26.0,8123,0
22.377048,113.963078,29.0,13151,0
22.377048,113.963078,37.0,10017,0
22.315212,114.225184,6.0,17287,0
22.33626,114.13976,44.0,13503,0
22.290905,114.199282,44.0,17937,0
22.318245,114.190352,16.0,19874,0
22.456221,114.004887,20.0,8485,0
22.280332,114.14030100000001,19.0,25339,0
22.333551,114.150051,17.0,17312,0
22.323883,114.16927,52.0,7407,0
22.44077,114.044454,6.0,13887,0
22.33626,114.13976,47.0,13390,0
22.367217,114.113415,2.0,19151,0
22.456221,114.004887,10.0,11255,0
22.314572,114.26522800000001,21.0,14752,0
22.308356,114.258804,16.0,17240,0
22.333551,114.150051,15.0,17738,0
22.294939000000007,114.26958,9.0,12424,0
22.375079,114.176475,34.0,16839,0
22.318245,114.190352,1.0,0,0
22.38786,113.962247,26.0,9925,0
22.308356,114.258804,2.0,17527,0
22.287405,114.217806,39.0,17837,0
22.303569,114.249728,17.0,16698,0
22.281018,114.186001,42.0,18017,0
22.280332,114.14030100000001,2.0,32031,0
22.345219,114.098912,38.0,12222,0
22.37792,113.980175,8.0,9727,0
22.422714000000006,114.235127,4.0,16835,0
22.288071,113.946923,18.0,12609,0
22.333551,114.150051,12.0,14151,0
22.290905,114.199282,36.0,18307,0
22.344065,114.211855,17.0,13460,0
22.334984,114.157164,61.0,9456,0
22.326678,114.15206200000002,1.0,23784,0
22.324725,114.252646,20.0,17548,0
22.326678,114.15206200000002,1.0,29617,0
22.314572,114.26522800000001,15.0,19143,0
22.278823000000006,114.174415,7.0,26145,0
22.333551,114.150051,16.0,16471,0
22.386717,113.980683,37.0,13309,0
22.452652,114.157858,30.0,11821,0
22.495458,114.13488,29.0,12671,0
22.280332,114.14030100000001,18.0,25856,0
22.288071,113.946923,13.0,10680,0
22.456221,114.004887,24.0,9996,0
22.38786,113.962247,38.0,9112,0
22.308356,114.258804,16.0,17059,0
22.333551,114.150051,16.0,18231,0
22.458973,114.175596,39.0,10657,0
22.340996,114.192475,33.0,13253,0
22.314572,114.26522800000001,18.0,14124,0
22.288071,113.946923,15.0,11076,0
22.387220000000006,114.203433,38.0,17029,0
22.334984,114.157164,5.0,17628,0
22.286554,114.149623,20.0,18016,0
22.308356,114.258804,18.0,16950,0
22.318245,114.190352,56.0,8507,0
22.324742999999998,114.20922900000001,35.0,16545,0
22.476001,114.047616,39.0,12736,0
22.44077,114.044454,6.0,13636,0
22.299062,114.00735900000001,26.0,10169,0
22.458973,114.175596,34.0,16173,0
22.393461,113.976603,7.0,13333,0
22.495458,114.13488,24.0,9594,0
22.266018,114.135264,46.0,20065,0
22.326678,114.15206200000002,1.0,23812,0
22.387220000000006,114.203433,34.0,18732,0
22.427836,114.171813,13.0,19244,0
22.288071,113.946923,4.0,0,0
22.288071,113.946923,4.0,14363,0
22.324742999999998,114.20922900000001,39.0,14089,0
22.422714000000006,114.235127,28.0,12070,0
22.344065,114.211855,30.0,13217,0
22.329207,114.16325,2.0,19807,0
22.367217,114.113415,15.0,17473,0
22.330039000000006,114.201533,1.0,25635,0
22.334984,114.157164,40.0,15238,0
22.44714,114.063281,3.0,15057,0
22.422714000000006,114.235127,23.0,10935,0
22.333551,114.150051,16.0,16638,0
22.318048,114.169792,46.0,10982,0
22.326678,114.15206200000002,1.0,21446,0
22.377048,113.963078,37.0,9847,0
22.308356,114.258804,18.0,18350,0
22.270077,114.184586,47.0,19163,0
22.273862,114.16232,28.0,37451,0
22.282909,114.216459,33.0,17792,0
22.308356,114.258804,4.0,17549,0
22.422714000000006,114.235127,6.0,18051,0
22.281018,114.186001,55.0,0,0
22.318245,114.190352,42.0,12719,0
22.282909,114.216459,33.0,19142,0
22.33626,114.13976,47.0,15170,0
22.359881,114.12187,24.0,14677,0
22.315212,114.225184,55.0,10422,0
22.303931,114.188613,30.0,14867,0
22.333873,114.21426,30.0,15232,0
22.315212,114.225184,32.0,10204,0
22.326678,114.15206200000002,1.0,24218,0
22.329207,114.16325,54.0,7700,0
22.308356,114.258804,2.0,18179,0
22.323883,114.16927,38.0,15013,0
22.303931,114.188613,19.0,16748,0
22.379694,114.271803,23.0,8594,0
22.422714000000006,114.235127,25.0,12945,0
22.405932999999997,113.961629,31.0,7923,0
22.385196,114.18878600000001,25.0,12315,0
22.452652,114.157858,20.0,12220,0
22.280332,114.14030100000001,30.0,22966,0
22.443163,114.025459,43.0,0,0
22.495458,114.13488,25.0,6987,0
22.318048,114.169792,61.0,7595,0
22.287847,114.140927,57.0,11200,0
22.306935,114.234094,29.0,14855,0
22.443163,114.025459,34.0,11484,0
22.422714000000006,114.235127,25.0,16797,0
22.326678,114.15206200000002,1.0,22501,0
22.405932999999997,113.961629,26.0,11924,0
22.278823000000006,114.174415,54.0,22057,0
22.318245,114.190352,25.0,16227,0
22.443163,114.025459,43.0,7117,0
22.308356,114.258804,3.0,20000,0
22.287847,114.140927,37.0,17391,0
22.280332,114.14030100000001,19.0,28858,0
22.287847,114.140927,29.0,22907,0
22.456221,114.004887,22.0,11973,0
22.398547,113.984565,39.0,14729,0
22.405932999999997,113.961629,29.0,5160,0
22.303569,114.249728,17.0,16778,0
22.495458,114.13488,24.0,11749,0
22.44714,114.063281,5.0,0,0
22.315212,114.225184,48.0,10293,0
22.405932999999997,113.961629,27.0,11687,0
22.299062,114.00735900000001,26.0,9195,0
22.309057,114.186447,24.0,16657,0
22.367556,114.019278,15.0,8912,0
22.374723,113.998409,1.0,10968,0
22.335467,114.1806,75.0,144707,0
22.359881,114.12187,30.0,17453,0
22.427836,114.171813,8.0,13418,0
22.318245,114.190352,47.0,9939,0
22.344065,114.211855,30.0,12475,0
22.241537,114.214033,29.0,20251,0
22.333551,114.150051,15.0,17494,0
22.495458,114.13488,21.0,13753,0
22.288071,113.946923,4.0,10516,0
22.298342,114.171264,33.0,16241,0
22.317588,114.18068600000001,1.0,26250,0
22.282909,114.216459,33.0,0,0
22.333551,114.150051,15.0,18917,0
22.422714000000006,114.235127,25.0,13935,0
22.35144,114.05994,15.0,11609,0
22.387220000000006,114.203433,39.0,16208,0
22.456221,114.004887,12.0,11460,0
22.370731,114.061682,31.0,10878,0
22.288071,113.946923,15.0,10577,0
22.306165,114.169556,10.0,17612,0
22.476001,114.047616,41.0,11594,0
22.342066,114.205093,33.0,14668,0
22.308356,114.258804,14.0,18901,0
22.370731,114.061682,27.0,9786,0
22.33626,114.13976,51.0,11475,0
22.370731,114.061682,27.0,12422,0
22.288887,114.211224,17.0,21277,0
22.416209,113.969819,18.0,12000,0
22.374723,113.998409,3.0,23779,0
22.287847,114.140927,34.0,20718,0
22.294939000000007,114.26958,10.0,12653,0
22.308356,114.258804,2.0,16304,0
22.398547,113.984565,42.0,10302,0
22.345219,114.098912,38.0,12095,0
22.266018,114.135264,39.0,13350,0
22.387220000000006,114.203433,38.0,12169,0
22.422714000000006,114.235127,12.0,14905,0
22.287847,114.140927,34.0,21557,0
22.387220000000006,114.203433,35.0,17697,0
22.261497,114.234297,47.0,13655,0
22.287847,114.140927,34.0,24850,0
22.378791,114.10108600000001,40.0,11538,0
22.294939000000007,114.26958,5.0,13119,0
22.362391,114.112942,31.0,12030,0
22.375079,114.176475,8.0,0,0
22.261497,114.234297,42.0,16423,0
22.318245,114.190352,60.0,8667,0
22.299062,114.00735900000001,32.0,10204,0
22.33626,114.13976,44.0,13739,0
22.35144,114.05994,18.0,10895,0
22.340996,114.192475,21.0,10539,0
22.303931,114.188613,43.0,14988,0
22.294939000000007,114.26958,4.0,11625,0
22.456221,114.004887,12.0,11935,0
22.495458,114.13488,26.0,11043,0
22.278841,114.232037,43.0,13879,0
22.329207,114.16325,19.0,21771,0
22.422714000000006,114.235127,20.0,15075,0
22.334984,114.157164,8.0,19691,0
22.422714000000006,114.235127,1.0,18595,0
22.370731,114.061682,15.0,12985,0
22.314572,114.26522800000001,23.0,13804,0
22.456221,114.004887,27.0,11719,0
22.333244,114.210403,14.0,15794,0
22.314572,114.26522800000001,26.0,11338,0
22.320079999999997,114.163208,6.0,23047,0
22.393482,114.218891,32.0,13854,0
22.44077,114.044454,6.0,13772,0
22.344657,114.136764,43.0,12744,0
22.452652,114.157858,33.0,14898,0
22.505312,114.123523,31.0,8804,0
22.345219,114.098912,21.0,17154,0
22.505312,114.123523,14.0,12253,0
22.505312,114.123523,30.0,7805,0
22.280332,114.14030100000001,5.0,28604,0
22.35144,114.05994,18.0,11437,0
22.290905,114.199282,44.0,17937,0
22.370941,114.10003400000001,29.0,12964,0
22.306381,114.16025400000001,17.0,26099,0
22.44714,114.063281,3.0,15422,0
22.288887,114.211224,41.0,18107,0
22.44714,114.063281,3.0,15351,0
22.324742999999998,114.20922900000001,39.0,15200,0
22.281215,114.125334,49.0,11509,0
22.333551,114.150051,17.0,18336,0
22.305873,114.193021,18.0,19054,0
22.270077,114.184586,27.0,19098,0
22.315212,114.225184,34.0,7349,0
22.318048,114.169792,37.0,14246,0
22.242732,114.153397,32.0,14147,0
22.261999,114.251559,19.0,17161,0
22.326678,114.15206200000002,1.0,21926,0
22.495458,114.13488,21.0,14714,0
22.315212,114.225184,54.0,10833,0
22.288071,113.946923,18.0,13043,0
22.306935,114.234094,29.0,14505,0
22.303931,114.188613,18.0,16610,0
22.326678,114.15206200000002,1.0,22896,0
22.282909,114.216459,34.0,16242,0
22.393461,113.976603,31.0,15252,0
22.290905,114.199282,57.0,10019,0
22.283267,114.222864,22.0,16497,0
22.324725,114.252646,23.0,19011,0
22.318245,114.190352,48.0,8583,0
22.505312,114.123523,28.0,6186,0
22.288071,113.946923,23.0,9057,0
22.334984,114.157164,56.0,0,0
22.443163,114.025459,25.0,12526,0
22.242053,114.19653,31.0,34142,0
22.367556,114.019278,3.0,29682,0
22.314572,114.26522800000001,15.0,16955,0
22.334984,114.157164,64.0,16000,0
22.270077,114.184586,32.0,26292,0
22.398547,113.984565,37.0,12000,0
22.288071,113.946923,17.0,14948,0
22.342066,114.205093,29.0,7013,0
22.37509,114.22085,20.0,13839,0
22.280332,114.14030100000001,30.0,21733,0
22.387220000000006,114.203433,39.0,16075,0
22.306935,114.234094,25.0,14265,0
22.324725,114.252646,23.0,17033,0
22.243505,114.147505,25.0,16151,0
22.326678,114.15206200000002,1.0,22310,0
22.405932999999997,113.961629,32.0,5391,0
22.398547,113.984565,22.0,10705,0
22.318831,114.158824,11.0,22037,0
22.385196,114.18878600000001,37.0,15626,0
22.288071,113.946923,4.0,11557,0
22.443599,114.037216,10.0,14392,0
22.363456,114.138795,49.0,5869,0
22.375079,114.176475,32.0,16312,0
22.280332,114.14030100000001,26.0,23669,0
22.443163,114.025459,20.0,12141,0
22.405932999999997,113.961629,31.0,9790,0
22.417144,113.995154,15.0,12778,0
22.495458,114.13488,27.0,12500,0
22.320849,114.18663600000001,16.0,19122,0
22.448401999999998,114.026681,32.0,13333,0
22.374723,113.998409,9.0,10189,0
22.283267,114.222864,18.0,24159,0
22.306935,114.234094,17.0,12636,0
22.422714000000006,114.235127,26.0,17062,0
22.443163,114.025459,27.0,14081,0
22.324725,114.252646,31.0,9847,0
22.38786,113.962247,21.0,8108,0
22.443163,114.025459,37.0,11247,0
22.378791,114.10108600000001,42.0,10436,0
22.280332,114.14030100000001,32.0,21175,0
22.335467,114.1806,6.0,34153,0
22.287405,114.217806,39.0,20065,0
22.318048,114.169792,35.0,16352,0
22.288887,114.211224,30.0,18613,0
22.288071,113.946923,23.0,8476,0
22.303931,114.188613,34.0,15444,0
22.318831,114.158824,11.0,21604,0
22.340996,114.192475,52.0,11000,0
22.324725,114.252646,23.0,10169,0
22.333551,114.150051,16.0,17126,0
22.333282,114.17413,53.0,34714,0
22.371246,114.116594,55.0,11927,0
22.299062,114.00735900000001,14.0,0,0
22.324725,114.252646,21.0,12196,0
22.306381,114.16025400000001,17.0,28477,0
22.303569,114.249728,14.0,16463,0
22.432216,114.029619,6.0,15441,0
22.324742999999998,114.20922900000001,43.0,15806,0
22.375079,114.176475,33.0,17594,0
22.320079999999997,114.163208,17.0,20216,0
22.333551,114.150051,15.0,18140,0
22.442947,113.986349,9.0,11391,0
22.334984,114.157164,26.0,10021,0
22.303931,114.188613,33.0,17943,0
22.288071,113.946923,4.0,14980,0
22.393461,113.976603,32.0,14017,0
22.288071,113.946923,17.0,15464,0
22.458973,114.175596,39.0,10870,0
22.363456,114.138795,35.0,13765,0
22.333551,114.150051,15.0,18133,0
22.38786,113.962247,27.0,11699,0
22.303931,114.188613,33.0,17352,0
22.290905,114.199282,33.0,17895,0
22.329207,114.16325,55.0,9462,0
22.290905,114.199282,57.0,11364,0
22.324742999999998,114.20922900000001,35.0,15957,0
22.314572,114.265228,21.0,14521,0
22.318048,114.169792,38.0,15774,0
22.375079,114.176475,7.0,18588,0
22.318245,114.190352,46.0,12308,0
22.405932999999997,113.961629,27.0,11446,0
22.44077,114.044454,6.0,12528,0
22.330039000000006,114.201533,3.0,22222,0
22.286554,114.149623,17.0,21120,0
22.340996,114.192475,8.0,16578,0
22.306381,114.16025400000001,8.0,20000,0
22.385196,114.18878600000001,10.0,18731,0
22.432216,114.029619,6.0,0,0
22.376214,114.111897,23.0,13900,0
22.422714000000006,114.235127,22.0,13077,0
22.348295,114.128533,39.0,10300,0
22.270077,114.184586,32.0,18191,0
22.367217,114.113415,2.0,18711,0
22.405932999999997,113.961629,26.0,11655,0
22.288071,113.946923,15.0,11051,0
22.288071,113.946923,4.0,13740,0
22.324742999999998,114.20922900000001,38.0,15306,0
22.320794,114.217267,38.0,10870,0
22.280332,114.14030100000001,25.0,25067,0
22.318245,114.190352,3.0,20528,0
22.333551,114.150051,17.0,17906,0
22.378791,114.10108600000001,17.0,14138,0
22.405932999999997,113.961629,26.0,10134,0
22.282695,114.200269,46.0,13736,0
22.242053,114.19653,31.0,23966,0
22.283267,114.222864,22.0,18576,0
22.422714000000006,114.235127,1.0,21481,0
22.308356,114.258804,3.0,18727,0
22.395252,114.192115,11.0,16519,0
22.378791,114.10108600000001,32.0,12529,0
22.452652,114.157858,33.0,15986,0
22.422714000000006,114.235127,1.0,25191,0
22.317588,114.18068600000001,11.0,21056,0
22.280332,114.14030100000001,26.0,20729,0
22.318048,114.169792,36.0,16613,0
22.288071,113.946923,21.0,12684,0
22.305873,114.193021,18.0,16723,0
22.306935,114.234094,29.0,13217,0
22.378791,114.10108600000001,39.0,10970,0
22.334984,114.157164,35.0,19229,0
22.422714000000006,114.235127,21.0,11391,0
22.299062,114.00735900000001,20.0,12456,0
22.290905,114.199282,1.0,44875,0
22.288887,114.211224,59.0,10737,0
22.495458,114.13488,27.0,10463,0
22.444294,114.165867,29.0,16086,0
22.374723,113.998409,17.0,10604,0
22.288071,113.946923,15.0,11206,0
22.318245,114.190352,16.0,17870,0
22.299062,114.00735900000001,26.0,9247,0
22.326678,114.15206200000002,1.0,22190,0
22.317588,114.180686,40.0,17494,0
22.308356,114.258804,2.0,17224,0
22.294939000000007,114.26958,4.0,12000,0
22.303569,114.249728,19.0,17822,0
22.278841,114.232037,2.0,22923,0
22.323883,114.16927,46.0,10025,0
22.387220000000006,114.203433,39.0,17738,0
22.290905,114.199282,17.0,18987,0
22.261497,114.234297,37.0,10788,0
22.422714000000006,114.235127,27.0,11516,0
22.378791,114.10108600000001,30.0,10714,0
22.443599,114.037216,10.0,16331,0
22.375079,114.176475,32.0,15358,0
22.345219,114.098912,32.0,13591,0
22.303931,114.188613,18.0,18441,0
22.329207,114.16325,26.0,15564,0
22.278823000000006,114.174415,13.0,20800,0
22.261497,114.234297,42.0,17292,0
22.326678,114.15206200000002,2.0,0,0
22.314572,114.26522800000001,21.0,16711,0
22.294939000000007,114.26958,9.0,13131,0
22.367217,114.113415,13.0,18307,0
22.290905,114.199282,34.0,14252,0
22.375079,114.176475,33.0,13062,0
22.318048,114.169792,3.0,18032,0
22.371246,114.116594,49.0,3982,0
22.345219,114.098912,38.0,10532,0
22.444294,114.165867,24.0,12061,0
22.303931,114.188613,18.0,16949,0
22.239273,114.169464,19.0,14455,0
22.330039000000006,114.201533,2.0,21709,0
22.288071,113.946923,4.0,12461,0
22.340996,114.192475,1.0,18434,0
22.306165,114.169556,58.0,6580,0
22.462631,114.154694,31.0,9863,0
22.241537,114.214033,28.0,22364,0
22.283267,114.222864,32.0,17817,0
22.308356,114.258804,4.0,16295,0
22.456221,114.004887,12.0,11765,0
22.374723,113.998409,29.0,10483,0
22.33626,114.13976,48.0,14509,0
22.444294,114.165867,28.0,12968,0
22.422714000000006,114.235127,11.0,15993,0
22.317588,114.18068600000001,40.0,17373,0
22.37509,114.22085,30.0,11497,0
22.309057,114.186447,20.0,18502,0
22.326678,114.15206200000002,1.0,20539,0
22.443599,114.037216,10.0,15649,0
22.324725,114.252646,21.0,11614,0
22.386717,113.980683,37.0,13309,0
22.288071,113.946923,15.0,11215,0
22.242732,114.153397,32.0,14243,0
22.303931,114.188613,30.0,16901,0
22.283267,114.222864,52.0,11932,0
22.318831,114.158824,18.0,25025,0
22.281018,114.186001,49.0,14174,0
22.452652,114.157858,22.0,13921,0
22.290905,114.199282,40.0,14429,0
22.280332,114.14030100000001,27.0,23972,0
22.286277,114.134782,5.0,24770,0
22.287405,114.217806,42.0,18029,0
22.432216,114.029619,6.0,14537,0
22.318048,114.169792,56.0,8943,0
22.318831,114.158824,13.0,20084,0
22.290905,114.199282,26.0,9624,0
22.458973,114.175596,34.0,14053,0
22.290905,114.199282,31.0,16903,0
22.444294,114.165867,28.0,12633,0
22.329207,114.16325,28.0,16314,0
22.377048,113.963078,29.0,12812,0
22.44714,114.063281,6.0,12446,0
22.370731,114.061682,14.0,13692,0
22.374723,113.998409,3.0,13648,0
22.288887,114.211224,52.0,12500,0
22.286277,114.134782,46.0,15405,0
22.298342,114.171264,18.0,27530,0
22.318245,114.190352,42.0,14101,0
22.266018,114.135264,41.0,14857,0
22.281215,114.125334,9.0,27368,0
22.442595,114.005901,13.0,12327,0
22.365632,114.043075,34.0,10768,0
22.342066,114.205093,22.0,16112,0
22.393482,114.218891,27.0,11372,0
22.326678,114.15206200000002,1.0,28234,0
22.334984,114.157164,9.0,17340,0
22.385196,114.18878600000001,35.0,15950,0
22.315212,114.225184,34.0,7148,0
22.422714000000006,114.235127,6.0,15166,0
22.372988,114.127028,6.0,11108,0
22.303569,114.249728,14.0,13851,0
22.44077,114.044454,6.0,14045,0
22.340996,114.192475,1.0,19299,0
22.363456,114.138795,46.0,8190,0
22.314572,114.26522800000001,21.0,16614,0
22.308965,114.175376,20.0,23457,0
22.422714000000006,114.235127,25.0,16763,0
22.324742999999998,114.20922900000001,35.0,16604,0
22.370941,114.10003400000001,33.0,14213,0
22.452652,114.157858,28.0,15211,0
22.318245,114.190352,2.0,19461,0
22.320849,114.18663600000001,62.0,10417,0
22.318831,114.158824,15.0,20572,0
22.326678,114.15206200000002,1.0,23205,0
22.370941,114.10003400000001,29.0,11264,0
22.312451,114.17000300000001,16.0,24955,0
22.308356,114.258804,18.0,16774,0
22.317588,114.18068600000001,3.0,20000,0
22.323883,114.16927,55.0,11925,0
22.495458,114.13488,26.0,6889,0
22.395252,114.192115,35.0,13743,0
22.317588,114.18068600000001,40.0,13402,0
22.291372,114.28838799999998,3.0,24194,0
22.303931,114.188613,33.0,15533,0
22.282695,114.200269,45.0,19906,0
22.280332,114.14030100000001,46.0,18705,0
22.371246,114.116594,34.0,13600,0
22.288071,113.946923,21.0,13852,0
22.395252,114.192115,24.0,11527,0
22.294939000000007,114.26958,9.0,13131,0
22.495458,114.13488,20.0,7364,0
22.367217,114.113415,2.0,21141,0
22.290905,114.199282,29.0,18824,0
22.318245,114.190352,1.0,22577,0
22.376214,114.111897,22.0,14676,0
22.286277,114.134782,4.0,24422,0
22.326678,114.15206200000002,1.0,22374,0
22.317588,114.18068600000001,10.0,17733,0
22.448401999999998,114.026681,3.0,15204,0
22.422714000000006,114.235127,20.0,14028,0
22.334984,114.157164,31.0,15293,0
22.417144,113.995154,22.0,11131,0
22.287847,114.140927,4.0,25077,0
22.334984,114.157164,35.0,17381,0
22.278823000000006,114.174415,35.0,17610,0
22.456221,114.004887,25.0,11493,0
22.334984,114.157164,35.0,16132,0
22.294939000000007,114.26958,11.0,14382,0
22.273518,114.224469,24.0,10184,0
22.495458,114.13488,24.0,10477,0
22.287405,114.217806,42.0,14949,0
22.282909,114.216459,33.0,15845,0
22.270077,114.184586,27.0,19098,0
22.282909,114.216459,33.0,17451,0
22.444294,114.165867,22.0,10237,0
22.329207,114.16325,41.0,13866,0
22.375079,114.176475,11.0,16546,0
22.278841,114.232037,55.0,11134,0
22.318245,114.190352,1.0,19726,0
22.334984,114.157164,35.0,13036,0
22.288071,113.946923,23.0,8152,0
22.375079,114.176475,32.0,15780,0
22.278841,114.232037,42.0,14440,0
22.261999,114.251559,19.0,17661,0
22.303931,114.188613,30.0,15336,0
22.456221,114.004887,28.0,10327,0
22.324725,114.252646,26.0,14528,0
22.395252,114.192115,40.0,9033,0
22.35144,114.05994,18.0,14395,0
22.287847,114.140927,42.0,19268,0
22.443163,114.025459,21.0,10015,0
22.280332,114.14030100000001,2.0,34085,0
22.334984,114.157164,12.0,20161,0
22.318831,114.158824,19.0,22272,0
22.334984,114.157164,64.0,17000,0
22.44714,114.063281,6.0,11997,0
22.280332,114.14030100000001,26.0,24026,0
22.330039000000006,114.201533,1.0,32920,0
22.326678,114.15206200000002,1.0,23127,0
22.288071,113.946923,12.0,13047,0
22.370731,114.061682,25.0,10442,0
22.324742999999998,114.20922900000001,36.0,16138,0
22.280332,114.14030100000001,18.0,27273,0
22.315212,114.225184,54.0,14263,0
22.342066,114.205093,22.0,19536,0
22.324742999999998,114.20922900000001,39.0,15769,0
22.321239,114.231841,23.0,8945,0
22.324725,114.252646,20.0,14870,0
22.375079,114.176475,7.0,19646,0
22.505312,114.123523,30.0,9719,0
22.37509,114.22085,30.0,10830,0
22.340996,114.192475,30.0,12087,0
22.462631,114.154694,32.0,17419,0
22.422714000000006,114.235127,4.0,17199,0
22.456221,114.004887,28.0,10646,0
22.294939000000007,114.26958,10.0,12802,0
22.303931,114.188613,41.0,14777,0
22.287847,114.140927,32.0,17946,0
22.44714,114.063281,3.0,17117,0
22.476001,114.047616,40.0,10929,0
22.405932999999997,113.961629,2.0,0,0
22.335467,114.1806,50.0,14535,0
22.242732,114.153397,31.0,13390,0
22.308356,114.258804,22.0,8514,0
22.377048,113.963078,34.0,10651,0
22.318048,114.169792,3.0,18706,0
22.340996,114.192475,30.0,11921,0
22.405932999999997,113.961629,22.0,12588,0
22.261999,114.251559,19.0,18731,0
22.495458,114.13488,26.0,13250,0
22.286554,114.149623,40.0,18942,0
22.320849,114.18663600000001,28.0,12796,0
22.363456,114.138795,19.0,10954,0
22.458973,114.175596,25.0,13130,0
22.452652,114.157858,30.0,12356,0
22.422714000000006,114.235127,27.0,11833,0
22.280332,114.14030100000001,53.0,13471,0
22.283267,114.222864,8.0,17263,0
22.416209,113.969819,16.0,12733,0
22.442947,113.986349,20.0,8978,0
22.387220000000006,114.203433,39.0,16798,0
22.287847,114.140927,34.0,18905,0
22.308356,114.258804,3.0,16784,0
22.495458,114.13488,27.0,12500,0
22.278823000000006,114.174415,56.0,22652,0
22.288071,113.946923,15.0,12478,0
22.35144,114.05994,18.0,11905,0
22.405932999999997,113.961629,26.0,11584,0
22.367217,114.113415,13.0,16517,0
22.336089,114.198736,23.0,14542,0
22.280332,114.14030100000001,30.0,16957,0
22.334984,114.157164,64.0,17000,0
22.294939000000007,114.26958,5.0,14578,0
22.314572,114.26522800000001,21.0,18037,0
22.422714000000006,114.235127,23.0,9969,0
22.411317,114.20303,3.0,18990,0
22.288887,114.211224,30.0,13527,0
22.318245,114.190352,43.0,11310,0
22.306935,114.234094,29.0,12805,0
22.281215,114.125334,35.0,20554,0
22.326678,114.15206200000002,1.0,22525,0
22.495458,114.13488,6.0,14205,0
22.44077,114.044454,6.0,12788,0
22.370731,114.061682,14.0,12762,0
22.318048,114.169792,58.0,9247,0
22.336089,114.198736,19.0,12147,0
22.371246,114.116594,47.0,12129,0
22.324742999999998,114.20922900000001,39.0,16213,0
22.288071,113.946923,15.0,12248,0
22.386717,113.980683,39.0,9491,0
22.314572,114.26522800000001,21.0,16138,0
22.303931,114.188613,18.0,22222,0
22.294939000000007,114.26958,11.0,14220,0
22.363456,114.138795,47.0,10825,0
22.495458,114.13488,26.0,12472,0
22.287847,114.140927,47.0,17123,0
22.318245,114.190352,61.0,9924,0
22.442595,114.005901,16.0,11448,0
22.315212,114.225184,36.0,11268,0
22.303931,114.188613,19.0,21305,0
22.306165,114.169556,56.0,9091,0
22.456221,114.004887,27.0,11559,0
22.308356,114.258804,14.0,17808,0
22.432216,114.029619,6.0,15257,0
22.398547,113.984565,37.0,10371,0
22.422714000000006,114.235127,4.0,17137,0
22.308356,114.258804,2.0,14512,0
22.329207,114.16325,19.0,20650,0
22.324742999999998,114.20922900000001,35.0,21190,0
22.314572,114.26522800000001,26.0,13294,0
22.277419,114.239531,33.0,16667,0
22.317588,114.18068600000001,44.0,17323,0
22.318831,114.158824,13.0,20502,0
22.220733,114.20705900000002,20.0,17056,0
22.495458,114.13488,20.0,8277,0
22.505312,114.123523,35.0,10468,0
22.288071,113.946923,13.0,11829,0
22.324742999999998,114.20922900000001,43.0,12744,0
22.344657,114.136764,43.0,11737,0
22.359881,114.12187,37.0,15975,0
22.277419,114.239531,31.0,17275,0
22.442595,114.005901,16.0,13004,0
22.367217,114.113415,13.0,20108,0
22.335467,114.1806,43.0,16022,0
22.456221,114.004887,28.0,11915,0
22.294939000000007,114.26958,9.0,12691,0
22.287847,114.140927,38.0,14058,0
22.417144,113.995154,22.0,11131,0
22.326678,114.15206200000002,1.0,22524,0
22.495458,114.13488,29.0,13397,0
22.280332,114.14030100000001,29.0,24691,0
22.363456,114.138795,13.0,13953,0
22.367217,114.113415,2.0,20512,0
22.314572,114.26522800000001,21.0,15521,0
22.261497,114.234297,38.0,13939,0
22.288071,113.946923,4.0,13687,0
22.37509,114.22085,20.0,13803,0
22.280332,114.14030100000001,35.0,20195,0
22.303931,114.188613,18.0,19167,0
22.294939000000007,114.26958,6.0,14378,0
22.443163,114.025459,43.0,9725,0
22.443163,114.025459,43.0,9694,0
22.278841,114.232037,19.0,11064,0
22.288071,113.946923,15.0,11095,0
22.306935,114.234094,19.0,12000,0
22.411317,114.20303,3.0,18972,0
22.288071,113.946923,23.0,10346,0
22.308356,114.258804,3.0,18134,0
22.294939000000007,114.26958,1.0,19307,0
22.432216,114.029619,6.0,0,0
22.326678,114.15206200000002,1.0,24268,0
22.339159,114.187102,19.0,11671,0
22.281018,114.186001,54.0,15152,0
22.326678,114.15206200000002,2.0,0,0
22.44077,114.044454,6.0,11792,0
22.38786,113.962247,30.0,14181,0
22.456221,114.004887,20.0,10455,0
22.282909,114.216459,33.0,12934,0
22.323883,114.16927,17.0,20524,0
22.444294,114.165867,48.0,9926,0
22.281215,114.125334,4.0,21622,0
22.367217,114.113415,15.0,13966,0
22.398547,113.984565,37.0,16594,0
22.443163,114.025459,32.0,14483,0
22.326678,114.15206200000002,1.0,20849,0
22.362391,114.112942,31.0,11670,0
22.405932999999997,113.961629,2.0,15621,0
22.324743,114.209229,38.0,14312,0
22.306935,114.234094,25.0,16015,0
22.452652,114.157858,28.0,14395,0
22.299062,114.00735900000001,18.0,12473,0
22.330039000000006,114.201533,3.0,21572,0
22.422714000000006,114.235127,17.0,13547,0
22.495458,114.13488,29.0,13451,0
22.375079,114.176475,35.0,13245,0
22.329207,114.16325,41.0,12662,0
22.25893,114.130709,14.0,30152,0
